ID,Category,Title,Description,Amenities,Location,guests,beds,bathrooms,Price_Night,Cleanliness_rating,Accuracy_rating,Communication_rating,Location_rating,Check-in_rating,Value_rating,amenities_count,url,bedrooms
b7ba5393-7ec6-4741-989b-3c6d8a42cce5,Beachfront,A proper beach house with great views,my place is close to rye hastings the sea great walks youll love my place because of its location right on the beach the light and its open feel my place is good for couples and families with kids the space the spacenthe house is a twostorey 1980s house reclad in siberian larch it is situated in the small hamlet of pett level and is one of only twenty houses on the beach all the houses are different styles and sizesnnthe house has been comfortably furnished as a home for the owners it is an upside down house there is a large living room upstairs which includes kitchen and dining room with a terrace overlooking the sea it easily sleeps eight people it has two double rooms two twinbedded rooms and one bathroom and one shower room it is centrally heatednthe house is situated in the most fantastic position stunning sea views in one direction the end of the south downs the other over which you get some amazing sunsets the garden leads straight onto the beach guest access guest accessntheres one parking space outside the house and ample parking on the other side of the road the beach is accessible from a gate at the end of the garden,"['What this place offers', 'Bathroom', 'Hair dryer', 'Hot water', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Cotton linen', 'Iron', 'Entertainment', 'Ethernet connection', 'TV', 'Denon sound system with aux', 'Family', 'High chair', 'Heating and cooling', 'Air conditioning', 'Indoor fireplace', 'Heating', 'Home safety', 'Smoke alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Dishwasher', 'Smeg stainless steel oven', 'Coffee maker', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Private patio or balcony', 'Private backyard – Fully fenced', 'An open space on the property usually covered in grass', 'BBQ grill', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Services', 'Self check-in', 'Lockbox', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.', 'Unavailable: Shampoo\nShampoo']",Pett Level United Kingdom,8,6.0,2.5,233,4.1,4.7,4.9,4.8,4.9,4.2,37.0,https://www.airbnb.co.uk/rooms/13444574?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-05-06&check_out=2022-05-13&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,4
9d0f22e8-9e8a-4acc-8b64-dc3b5a82c33a,Beachfront,The Smugglers Retreat,beautifully presented south facing sea front apartment with exceptional panoramic views out over the english channel and the beach on its doorstep located at the heart of hastings seconds from the town centre and only minutes walk from hastings station this perfect seaside retreat is ideal for a short break to hastingsnto the front of the apartment is a large bright livingdining room with sofa bed double height ceilings floor to ceiling windows and french doors leading to a full width south facing balcony ideal for evening drinks or al fresco dining adjacent is the fully equipped modern fitted kitchen complete with nespresso machine dishwasher microwave and full range of cutlery and crockerynto the rear are two spacious double bedrooms the master featuring a kingsized bed and both fitted with wardrobes for storage the apartment is complete with a stylish contemporary bathroom with part tiled walls pedestal hand basin and showernthis fantastic seaside home has recently undergone extensive restoration and the attention to detail is evident in every room with high quality finishes and luxury furnishings throughout ideal for anyone looking for a stylish seaside retreatnthis apartment can be booked in conjunction with our other stunning seafront holiday let apartments ideal for larger groups or families or events as all of our short break apartments are situated in the same buildingnour holiday homes come complete with an on call service should you need us during your staynhastings is home to the largest beachlaunched fishing fleet in europe the remains of the first castle in england to be built by william the conqueror a stunningly beautiful and preserved old town and a strong local arts communitynhastings is really three towns in one joined by a level promenade the old town to the east the bustling contemporary shopping town centre in the middle and st leonards to the west featuring the classical elegance of james burtons architecture and the fashionable norman road recently named as the new portobello roadon sea by the times and offering a great collection of antique shops and vintage galleriesnhastings has grown in popularity as a seaside destination attracting many visitors and holidaymakers over the summer season with multiple festivals and attractions taking place not to mention the huge music and arts scene there is always plenty to do sign up to our news letter or check out our blog to keep up to date with what is going on,"['What this place offers', 'Bathroom', 'Bath', 'Hair dryer', 'Shampoo', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Iron', 'Entertainment', 'TV', 'Heating and cooling', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Oven', 'Coffee maker', 'Toaster', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Parking and facilities', 'Paid parking off premises', 'Services', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Self check-in', 'Lockbox', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Private entrance\nPrivate entrance']",East Sussex England United Kingdom,6,2.0,1.0,144,4.7,4.9,5.0,5.0,4.9,4.7,28.0,https://www.airbnb.co.uk/rooms/33233772?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-23&check_out=2022-04-30&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,2
94096257-6c55-4e57-918a-ff7df3827852,Beachfront,Compact studio minutes from the seafront,centrally located around the corner from the sea front the west pier and just off of western road this compact and stylish studio flat is the perfect place for a quick getaway in brighton easily accessible by foot to all the attractions 10 minutes from train stationnthe space itself is very small but includes kitchen facilities fridge stove microwave grill you have lots of storage space for your belongings the space the spacena lovely little studio moments from the seafront light bright and really cosy it is a very small space so not really suitable for a couple for more than a few days ideal for a short break where you just need somewhere to rest your head shops bars restaurants nearby the location is hard to beat guest access guest accessnthe little room is a small bedsit located in between the ground and first floor flat in the building the building is a quiet residential building so not suitable for loud parties if that is what you are looking for please find another booking,"['What this place offers', 'Bathroom', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Heating and cooling', 'Heating', 'Home safety', 'Smoke alarm', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Oven', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Services', 'Self check-in', 'Lockbox', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'This place may not have a carbon monoxide detector. Contact the host with any questions.']",Brighton United Kingdom,2,1.0,1.0,64,4.5,4.8,4.9,4.9,4.9,4.7,20.0,https://www.airbnb.co.uk/rooms/7322864?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-06-12&check_out=2022-06-19&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,1
aac57969-8bec-44d3-aab1-5109368d3e6e,Beachfront,The Boathouse beautiful 3 bed house 10 m from sea,the boat house offers 3 bedroom accommodation one with ensuite shower room together with a mezzanine area overlooking the double height open plan receptionnnthe property benefits fromnnsuper king sized bed via space saver stairsndouble bedroom with ensuite showeroomndouble bedroomnmezzanine area overlooking double height open plan living roomnfamily bathroomnwood stoven4g internetnenclosed rear gardennparking for 2 cars 3 if double parked,"['What this place offers', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Washing machine', 'Dryer', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Iron', 'Entertainment', 'TV', 'Suitable for events', 'The listing can accommodate a gathering of 25 or more attendees', 'Family', 'Cot', 'Travel cot', 'High chair', 'Heating and cooling', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Parking and facilities', 'Free parking on premises', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Self check-in', 'Keypad', 'Check yourself in to the home with a door code', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Air conditioning\nAir conditioning']",Rye England United Kingdom,8,3.0,2.0,150,5.0,4.7,4.7,4.3,5.0,4.3,29.0,https://www.airbnb.co.uk/rooms/29967335?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-11-04&check_out=2022-11-11&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,3
2078f32a-3feb-4467-b3f0-d7082c494954,Beachfront,* Sea View * Stylish * Love * St. Leonards *,this stylish bright and airy flat sits at the end of the marina seafront in west st leonards on the first floor of a seafront victorian property with a balcony facing the sea is the large living area with open plan kitchen brand new gas range stove fridge freezer and dishwasher the bathroom is spacious with pampus 1970s vintage suite modern plumbing the bedroom is peaceful containing a kingsize bed facing the cliffs we have good working wifi the space the spacenbeautiful modern living space with uninterupted views of the seanwalking distance to happening st leonards marina and hastingsnhistorical town with fantastic art scene guest access guest accessnfully contained apartment to enjoy,"['What this place offers', 'Bathroom', 'Hot water', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Entertainment', 'Ethernet connection', 'TV with Netflix', 'Heating and cooling', 'Central heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Dishwasher', 'Stove', 'Oven', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Outdoor', 'Private patio or balcony', 'Parking and facilities', 'Free on-street parking', 'Services', 'Pets allowed', 'Assistance animals are always allowed', 'Self check-in', 'Lockbox', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer', 'Unavailable: Shampoo\nShampoo', 'Unavailable: Private entrance\nPrivate entrance']",East Sussex England United Kingdom,2,1.0,1.0,77,4.8,4.9,4.9,4.8,5.0,4.5,24.0,https://www.airbnb.co.uk/rooms/27058087?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-03&check_out=2022-04-10&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,1
c6a52e57-4d9c-42f5-9fca-dd20af23d250,Beachfront,Stunning beach front location with roof terrace,a period townhouse set on the seafront in st leonardsonsea this stunning grade ii listed home has been lovingly restored and refurbished throughout to a high standardnnsituated in the popular marina area of the seafront at st leonardsonsea the property is in a prime position with access the cycle path and the promenade giving you walking access to to the arts quarter of norman road the pier hastings old town and the jerwood gallery guest access guest accessnaccess to the whole property including roof terrace and rear yard under arches storage for bikes is available on request,"['What this place offers', 'Scenic views', 'Beach view', 'Ocean view', 'Sea view', 'Bathroom', 'Hair dryer', 'Shampoo', 'Body soap', 'Hot water', 'Shower gel', 'Bedroom and laundry', 'Washing machine', 'Dryer', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Iron', 'Entertainment', 'TV', 'Sound system', 'Family', 'Board games', 'Heating and cooling', 'Indoor fireplace', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'Dishwasher', 'Stove', 'Oven', 'Coffee maker: Nespresso, pour-over coffee', 'Wine glasses', 'Toaster', 'Blender', 'Dining table', 'Location features', 'Waterfront', 'Right next to a body of water', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Outdoor', 'Private patio or balcony', 'Private backyard – Fully fenced', 'An open space on the property usually covered in grass', 'Fire pit', 'Outdoor furniture', 'Outdoor dining area', 'Parking and facilities', 'Free on-street parking', 'Services', 'Self check-in', 'Lockbox', 'Cleaning before checkout', 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Air conditioning\nAir conditioning']",East Sussex England United Kingdom,6,5.0,3.5,181,5.0,5.0,5.0,5.0,5.0,4.8,50.0,https://www.airbnb.co.uk/rooms/29182858?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-05-02&check_out=2022-05-09&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,4
35be9691-a7da-43df-95f4-02b03e1f0c5f,Beachfront,Bennett’s End guesthouse,a private guesthouse at the bottom of our garden for you to enjoy a break from home it has a lounge and kitchen area with a separate bedroom and ensuite bathroom the kitchen has a mini fridgemicrowave toaster and kettle we provide tea coffee sugar and milk entrance via lockbox i will email details prior to arrivalnthere is street parking or you can park in the garden depending on size of vehicle our guest house is only one bedroom and is not suitable for children or pets the space the spacenwe live on a quiet street yet minutes away from plenty of things to do and see to see how close we are to the sea go to you tube and type in bennetts end guest house and see a video taken by one of our guests stephen bells drone guest access guest accessnyou have your own private patio at the side of the garage with chairs table parasol and barbecue to sit outside to enjoy the sun,"['What this place offers', 'Bathroom', 'Hair dryer', 'Cleaning products', 'Hot water', 'Bedroom and laundry', 'Free washer – In building', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Cotton linen', 'Extra pillows and blankets', 'Iron', 'Entertainment', 'HDTV with Netflix, standard cable/satellite', 'Books and reading material', 'Family', 'Board games', 'Heating and cooling', 'Heating', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Refrigerator', 'Microwave', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Mini fridge', 'Kettle', 'Wine glasses', 'Toaster', 'Baking sheet', 'Barbecue utensils', 'Grill, charcoal, bamboo skewers/iron skewers, etc.', 'Coffee', 'Dining table', 'Location features', 'Public or shared beach access', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Launderette nearby', 'Paid resort access', 'Guests can use nearby resort facilities', 'Outdoor', 'Private patio or balcony', 'Shared backyard – Fully fenced', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'Outdoor dining area', 'BBQ grill', 'Beach essentials', 'Beach towels, umbrella, beach blanket, snorkelling gear', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Single level home', 'No stairs in home', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Kitchen\nKitchen', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Smoke alarm\nSmoke alarm', 'There is no smoke alarm on the property.', 'Unavailable: Carbon monoxide alarm\nCarbon monoxide alarm', 'There is no carbon monoxide detector on the property.', 'Unavailable: Shampoo\nShampoo']",Selsey England United Kingdom,2,1.0,1.0,54,4.9,5.0,5.0,4.9,5.0,4.9,40.0,https://www.airbnb.co.uk/rooms/29205649?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-18&check_out=2022-04-25&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,1
73788acc-334c-41cf-ae8e-e3a2599b157c,Beachfront,Hove Prom large sunny 2 bed 2 bath sleeps 4.,a very spacious and sunny 2 double bedroomed southfacing seafront garden flat huge open plan livingdiningstudy room 25x21 feet max 9 foot by 7 foot l shaped leather sofa and new dining suite bespoke luxury fitted kitchen both rectangular bedrooms have ensuites walkin wardrobes and brand new pure cotton bed linen over 900sqft in total floorspace if you are using airbnb for the first time please message us with the names ages occupations etc of your party and have verification the space the spacenthe flat is located directly on hove seafront just cross the road to the promenade and the beach oppositen if you are booking airbnb for the first time please message us with the full names ages occupations etc of your party a little information about yourselves and the nature of your trip please have your verification process completen seafront locationn 950 square feetn south facing flat with a private front garden and patio complete with bistro furnituren huge bright and airy 25x21 feet lshaped loungediningstudy room with two big south facing sash windows overlooking your private front garden and patio relax on the massive new 9 feet by 7 feet l shaped leather sofantwo double bedrooms both with luxury ensuite bathshower rooms underfloor heating in both ensuites the bath is double ended and the shower cubicles are double sizen luxury custom built walkin dressing room to master suite and walkin wardrobe to second bedroomn super fast fibre optic broadband with 4k firestick hd tv netflix app and all the playersn family friendlyn recently refurbishedn luxury 11x6 fitted kitchen with huge solid walnut worktops and soft close cupboards samsung fridge freezer new 2021 brand new washing machine gas hob with wok burner fan oven grill combination microwave convection oven and underfloor heatingnn entire property externally decorated summer 2019,"['What this place offers', 'Scenic views', 'Garden view', 'Courtyard view', 'Bathroom', 'Bath', 'Hair dryer', 'Cleaning products', 'Shampoo', 'Conditioner', 'Body soap', 'Hot water', 'Shower gel', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Extra pillows and blankets', 'Room-darkening shades', 'Iron', 'Clothes drying rack', 'Clothes storage', 'Entertainment', 'Ethernet connection', '42"" HDTV with Amazon Prime Video, Fire TV, Netflix, Roku', 'Family', 'Cot', 'Travel cot', 'Fireplace guards', 'Heating and cooling', 'Indoor fireplace', 'Portable fans', 'Central heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'First aid kit', 'Internet and office', 'Wifi', 'Dedicated workspace: desk and office chair', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Samsung 2021 new model refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Freezer', 'whirlpool fan oven grill stainless steel oven', 'Kettle', 'Coffee maker: pour-over coffee', 'Wine glasses', 'Toaster', 'Baking sheet', 'Dining table', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Launderette nearby', 'Outdoor', 'Private patio or balcony', 'Private backyard – Not fully fenced', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'Outdoor dining area', 'Parking and facilities', 'Paid street parking off premises', 'Single level home', 'No stairs in home', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Self check-in', 'Lockbox', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Air conditioning\nAir conditioning']",Hove England United Kingdom,4,2.0,2.0,143,4.9,4.9,5.0,4.9,4.9,4.8,59.0,https://www.airbnb.co.uk/rooms/18544406?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-06-05&check_out=2022-06-12&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,2
7e4109cc-9398-48bd-a9e1-a2f80d3107fa,Beachfront,Annex By The Sea,brand new beautiful modern self contained studio roomnnperfect for couples or small family travel cot available looking for an escape by the sea the space the spacen private off road parkingn wifin own private entrance with access to outside decked area gardenn outside table chairs egg chairn 1 king size bed 40 inch smart tv wardrobe sofa coffee tablen private shower room with toiletn the body shop toiletriesn fully equipped kitchen with mini fridge microwave mini oven hob kettle toastern tea coffee providedn travel cot highchair available on request can stretch to other baby items if needed please let me known close to town centre 5 minute walk beach 710 minute walk train station 710 minute walkn closely located to south downs for walks and historic town of arundel guest access guest accessn private off road parkingn private entrance with access to outdoor spacen keycode box for selfcheck inn owner always available to assist with any queriesn check in 2pmn check out 11amncan be flexible on checkinout if no back to back booking so please do contact me to discuss other things to note other things to notenlittlehampton beachnwest beach opposite side of river with sand dunesnn kite surfing paddle boarding sailing fishingn tennis courtsn pitch putt crazy golfn swimming pool gymn restaurants and cafesnnfurther afieldn historic arundeln golf coursesn the south downsn goodwood fontwell racecoursesn goodwood festival of speed revivaln brightonn chichester,"['What this place offers', 'Bathroom', 'Cleaning products', 'The Body Shop shampoo', 'The Body Shop conditioner', 'The Body Shop body soap', 'Hot water', 'Shower gel', 'Bedroom and laundry', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Bed linen', 'Cotton linen', 'Clothes storage: wardrobe', 'Entertainment', 'TV', 'Family', 'Travel cot', 'Available upon request', 'High chair', 'Heating and cooling', 'Portable heater', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'First aid kit', 'Internet and office', 'Wifi', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Microwave', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Mini fridge', 'Freezer', 'Kettle', 'Wine glasses', 'Toaster', 'Baking sheet', 'Coffee', 'Location features', 'Public or shared beach access', 'Guests can enjoy a nearby beach', 'Private entrance', 'Separate street or building entrance', 'Launderette nearby', 'Outdoor', 'Private backyard – Fully fenced', 'An open space on the property usually covered in grass', 'Outdoor furniture', 'Outdoor dining area', 'Parking and facilities', 'Free parking on premises', 'Free on-street parking', 'Single level home', 'No stairs in home', 'Services', 'Luggage drop-off allowed', ""For guests' convenience when they are arriving early or departing late"", 'Long-term stays allowed', 'Allow stays of 28 days or more', 'Self check-in', 'Lockbox', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: Washing machine\nWashing machine', 'Unavailable: Air conditioning\nAir conditioning', 'Unavailable: Hair dryer\nHair dryer']",Wick England United Kingdom,1,1.0,1.0,56,5.0,5.0,5.0,5.0,5.0,4.8,43.0,https://www.airbnb.co.uk/rooms/54274017?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-03-28&check_out=2022-04-04&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,1
e522bc77-8166-4cef-940c-f0dc8c771daa,Beachfront,"Seafront balcony, lovely spacious relaxing flat",this recently renovated spacious flat is on st leonards seafront close to the new pier warrior square hastings the jerwood gallery etc many restaurants the beach and all sorts of other activities it has amazing views from its roomy balcony high ceilings and a great location its laid out in shabby chic style bare floorboards rugs open plan etc its a very comfortable space and place to relax in a wonderful antidote to city lifea few minutes here and youre relaxed the space the spacenthe flat comprises a beautiful and very large room with two windows and a sizeable balcony looking straight onto the sea comfortable sofas an indoor viewing platform which you can sleep on at your own risk and at the back the kitchen area the bathroom and the double bedroom its a really wonderful place to relax and enjoy yourself in you can incidentally hear the soft and lovely sound of the waves as you sit in the flatnnplease note ive instant booking turned on but id prefer an enquiry first if possible also the instant booking says seven days notice but its worth asking me if you want to book within seven days as sometimes it may be possible thanks guest access guest accessnyou have the whole flat to use to yourselves its on the fourth floor by the way theres a two person lift that takes you up thereor stairs of course if youre keeping fit other things to note other things to notenas its a lovely quiet space in a building with a flat on each floor please have respect for neighbours i dont have a tv so please bring a computer if you want to watch iplayer via the wifi i have and ipodmp3 players and a radio,"['What this place offers', 'Scenic views', 'Bay view', 'Ocean view', 'Sea view', 'Beach view', 'Resort view', 'Bathroom', 'Hair dryer', 'Shampoo', 'Hot water', 'Bedroom and laundry', 'Washing machine', 'Essentials', 'Towels, bed sheets, soap and toilet paper', 'Hangers', 'Iron', 'Heating and cooling', 'Air conditioning', 'Heating', 'Home safety', 'Smoke alarm', 'Carbon monoxide alarm', 'Fire extinguisher', 'Internet and office', 'Wifi', 'Dedicated workspace', 'A desk or table with a chair and space for a laptop.', 'Kitchen and dining', 'Kitchen', 'Space where guests can cook their own meals', 'Refrigerator', 'Cooking basics', 'Pots and pans, oil, salt and pepper', 'Dishes and silverware', 'Bowls, chopsticks, plates, cups, etc.', 'Stove', 'Oven', 'Coffee maker', 'Location features', 'Beach access – Beachfront', 'Guests can enjoy a nearby beach', 'Resort access', 'Guests can use nearby resort facilities', 'Outdoor', 'Private patio or balcony', 'Parking and facilities', 'Free on-street parking', 'Lift', 'The home or building has a lift that’s at least 52 inches (132cm) deep and a doorway at least 32 inches (81cm) wide.', 'Paid parking off premises', 'Services', 'Host greets you', 'Not included', 'Unavailable: Security cameras on property\nSecurity cameras on property', 'Unavailable: TV\nTV', 'Unavailable: Private entrance\nPrivate entrance']",St Leonards-on-sea Hastings East Sussex United Kingdom,2,1.0,1.0,86,4.5,4.9,5.0,5.0,4.9,4.6,33.0,https://www.airbnb.co.uk/rooms/13423899?adults=1&category_tag=Tag%3A789&children=0&infants=0&search_mode=flex_destinations_search&check_in=2022-04-04&check_out=2022-04-11&previous_page_section_name=1000&federated_search_id=541099da-d405-434f-bf22-2ae363c7e3f3,1
